FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_DOM;PERIODO
9/01/2023;9888;051006;SIERRA;AYACUCHO;VICTOR FAJARDO;CAYARA;1158;827;331;120,74;2019
9/01/2023;9889;051007;SIERRA;AYACUCHO;VICTOR FAJARDO;COLCA;1039;614;425;98,09;2019
9/01/2023;9890;051008;SIERRA;AYACUCHO;VICTOR FAJARDO;HUAMANQUIQUIA;1124;500;624;79,88;2019
9/01/2023;9891;051009;SIERRA;AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;1283;1266;17;180,22;2019
9/01/2023;9892;051010;SIERRA;AYACUCHO;VICTOR FAJARDO;HUAYA;2070;1842;228;154,64;2019
9/01/2023;9893;051011;SIERRA;AYACUCHO;VICTOR FAJARDO;SARHUA;2661;2250;411;312,08;2019
9/01/2023;9894;051012;SIERRA;AYACUCHO;VICTOR FAJARDO;VILCANCHOS;2447;778;1669;124,29;2019
9/01/2023;9895;051101;SIERRA;AYACUCHO;VILCAS HUAMAN;VILCAS HUAMAN;6663;2561;4102;409,12;2019
9/01/2023;9896;051102;SIERRA;AYACUCHO;VILCAS HUAMAN;ACCOMARCA;887;690;197;110,23;2019
9/01/2023;9897;051103;SIERRA;AYACUCHO;VILCAS HUAMAN;CARHUANCA;837;508;329;81,15;2019
9/01/2023;9898;051104;SIERRA;AYACUCHO;VILCAS HUAMAN;CONCEPCION;1642;253;1389;40,42;2019
9/01/2023;9899;051105;SIERRA;AYACUCHO;VILCAS HUAMAN;HUAMBALPA;1342;576;766;92,02;2019
9/01/2023;9900;051106;SIERRA;AYACUCHO;VILCAS HUAMAN;INDEPENDENCIA;1144;426;718;68,05;2019
9/01/2023;9901;051107;SIERRA;AYACUCHO;VILCAS HUAMAN;SAURAMA;1075;237;838;37,86;2019
9/01/2023;9902;051108;SIERRA;AYACUCHO;VILCAS HUAMAN;VISCHONGO;3965;1726;2239;275,73;2019
9/01/2023;9903;060101;SIERRA;CAJAMARCA;CAJAMARCA;CAJAMARCA;240461;197800;42661;36820,47;2019
9/01/2023;9904;060102;SIERRA;CAJAMARCA;CAJAMARCA;ASUNCION;8137;1115;7022;142,44;2019
9/01/2023;9905;060103;SIERRA;CAJAMARCA;CAJAMARCA;CHETILLA;3880;317;3563;50,64;2019
9/01/2023;9906;060104;SIERRA;CAJAMARCA;CAJAMARCA;COSPAN;7222;729;6493;116,46;2019
9/01/2023;9907;060105;SIERRA;CAJAMARCA;CAJAMARCA;ENCAÑADA;20310;1383;18927;220,94;2019
9/01/2023;9908;060106;SIERRA;CAJAMARCA;CAJAMARCA;JESUS;16483;3202;13281;481,52;2019
9/01/2023;9909;060107;SIERRA;CAJAMARCA;CAJAMARCA;LLACANORA;6508;753;5755;115,53;2019
9/01/2023;9910;060108;SIERRA;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;51608;21275;30333;3494,42;2019
9/01/2023;9911;060109;SIERRA;CAJAMARCA;CAJAMARCA;MAGDALENA;8851;2958;5893;421,07;2019
9/01/2023;9912;060110;SIERRA;CAJAMARCA;CAJAMARCA;MATARA;3795;795;3000;127,00;2019
9/01/2023;9913;060111;SIERRA;CAJAMARCA;CAJAMARCA;NAMORA;10253;1759;8494;1284,07;2019
9/01/2023;9914;060112;SIERRA;CAJAMARCA;CAJAMARCA;SAN JUAN;4560;989;3571;157,99;2019
9/01/2023;9915;060201;SIERRA;CAJAMARCA;CAJABAMBA;CAJABAMBA;33715;19192;14523;2802,03;2019
9/01/2023;9916;060202;SIERRA;CAJAMARCA;CAJABAMBA;CACHACHI;25479;944;24535;144,84;2019
9/01/2023;9917;060203;SIERRA;CAJAMARCA;CAJABAMBA;CONDEBAMBA;15143;1249;13894;183,27;2019
9/01/2023;9918;060204;SIERRA;CAJAMARCA;CAJABAMBA;SITACOCHA;8097;2454;5643;367,24;2019
9/01/2023;9919;060301;SIERRA;CAJAMARCA;CELENDIN;CELENDIN;28761;20212;8549;3172,27;2019
9/01/2023;9920;060302;SIERRA;CAJAMARCA;CELENDIN;CHUMUCH;2732;185;2547;29,55;2019
9/01/2023;9921;060303;SIERRA;CAJAMARCA;CELENDIN;CORTEGANA;7406;478;6928;76,36;2019
9/01/2023;9922;060304;SIERRA;CAJAMARCA;CELENDIN;HUASMIN;11069;1203;9866;184,57;2019
9/01/2023;9923;060305;SIERRA;CAJAMARCA;CELENDIN;JORGE CHAVEZ;468;192;276;30,67;2019
9/01/2023;9924;060306;SIERRA;CAJAMARCA;CELENDIN;JOSE GALVEZ;2762;385;2377;61,50;2019
9/01/2023;9925;060307;SIERRA;CAJAMARCA;CELENDIN;MIGUEL IGLESIAS;3993;346;3647;55,27;2019
9/01/2023;9926;060308;SIERRA;CAJAMARCA;CELENDIN;OXAMARCA;5874;590;5284;94,25;2019
9/01/2023;9927;060309;SIERRA;CAJAMARCA;CELENDIN;SOROCHUCO;7683;657;7026;127,10;2019
9/01/2023;9928;060310;SIERRA;CAJAMARCA;CELENDIN;SUCRE;5491;1071;4420;171,09;2019
9/01/2023;9929;060311;SIERRA;CAJAMARCA;CELENDIN;UTCO;1097;59;1038;9,43;2019
9/01/2023;9930;060312;SIERRA;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;6946;927;6019;172,56;2019
9/01/2023;9931;060401;SIERRA;CAJAMARCA;CHOTA;CHOTA;50847;22951;27896;3183,30;2019
9/01/2023;9932;060402;SIERRA;CAJAMARCA;CHOTA;ANGUIA;3290;388;2902;61,98;2019
9/01/2023;9933;060403;SIERRA;CAJAMARCA;CHOTA;CHADIN;3669;724;2945;115,66;2019
9/01/2023;9934;060404;SIERRA;CAJAMARCA;CHOTA;CHIGUIRIP;3704;313;3391;50,00;2019
9/01/2023;9935;060405;SIERRA;CAJAMARCA;CHOTA;CHIMBAN;2274;536;1738;85,63;2019
9/01/2023;9936;060406;SIERRA;CAJAMARCA;CHOTA;CHOROPAMPA;2377;311;2066;49,68;2019
9/01/2023;9937;060407;SIERRA;CAJAMARCA;CHOTA;COCHABAMBA;5899;1431;4468;228,60;2019
9/01/2023;9938;060408;SIERRA;CAJAMARCA;CHOTA;CONCHAN;5986;503;5483;80,36;2019
9/01/2023;9939;060409;SIERRA;CAJAMARCA;CHOTA;HUAMBOS;8660;1448;7212;231,32;2019
9/01/2023;9940;060410;SIERRA;CAJAMARCA;CHOTA;LAJAS;11681;2102;9579;335,80;2019
9/01/2023;9941;060411;SIERRA;CAJAMARCA;CHOTA;LLAMA;7444;3051;4393;487,40;2019
9/01/2023;9942;060412;SIERRA;CAJAMARCA;CHOTA;MIRACOSTA;3333;198;3135;31,63;2019
9/01/2023;9943;060413;SIERRA;CAJAMARCA;CHOTA;PACCHA;4666;1183;3483;188,99;2019
9/01/2023;9944;060414;SIERRA;CAJAMARCA;CHOTA;PION;1248;615;633;98,25;2019
9/01/2023;9945;060415;SIERRA;CAJAMARCA;CHOTA;QUEROCOTO;8863;1440;7423;204,98;2019
9/01/2023;9946;060416;SIERRA;CAJAMARCA;CHOTA;SAN JUAN DE LICUPIS;988;170;818;27,16;2019
9/01/2023;9947;060417;SIERRA;CAJAMARCA;CHOTA;TACABAMBA;16850;3001;13849;479,41;2019
9/01/2023;9948;060418;COSTA;CAJAMARCA;CHOTA;TOCMOCHE;890;211;679;38,48;2019
9/01/2023;9949;060419;SIERRA;CAJAMARCA;CHOTA;CHALAMARCA;9744;979;8765;156,40;2019
9/01/2023;9950;060501;SIERRA;CAJAMARCA;CONTUMAZA;CONTUMAZA;8111;3353;4758;562,97;2019
9/01/2023;9951;060502;SIERRA;CAJAMARCA;CONTUMAZA;CHILETE;2783;2109;674;315,61;2019
9/01/2023;9952;060503;SIERRA;CAJAMARCA;CONTUMAZA;CUPISNIQUE;1415;191;1224;30,51;2019
9/01/2023;9953;060504;SIERRA;CAJAMARCA;CONTUMAZA;GUZMANGO;2854;252;2602;40,26;2019
9/01/2023;9954;060505;SIERRA;CAJAMARCA;CONTUMAZA;SAN BENITO;3605;533;3072;85,15;2019
9/01/2023;9955;060506;SIERRA;CAJAMARCA;CONTUMAZA;SANTA CRUZ DE TOLED;1054;156;898;24,92;2019
9/01/2023;9956;060507;SIERRA;CAJAMARCA;CONTUMAZA;TANTARICA;2643;1673;970;267,26;2019
9/01/2023;9957;060508;COSTA;CAJAMARCA;CONTUMAZA;YONAN;7051;4542;2509;596,82;2019
9/01/2023;9958;060601;SIERRA;CAJAMARCA;CUTERVO;CUTERVO;51440;20574;30866;3980,04;2019
9/01/2023;9959;060602;SIERRA;CAJAMARCA;CUTERVO;CALLAYUC;9694;580;9114;88,99;2019
9/01/2023;9960;060603;SIERRA;CAJAMARCA;CUTERVO;CHOROS;3308;354;2954;56,55;2019
9/01/2023;9961;060604;SIERRA;CAJAMARCA;CUTERVO;CUJILLO;2595;374;2221;59,75;2019
9/01/2023;9962;060605;SIERRA;CAJAMARCA;CUTERVO;LA RAMADA;4032;595;3437;95,05;2019
9/01/2023;9963;060606;SIERRA;CAJAMARCA;CUTERVO;PIMPINGOS;5202;572;4630;91,38;2019
9/01/2023;9964;060607;SIERRA;CAJAMARCA;CUTERVO;QUEROCOTILLO;13646;1548;12098;247,30;2019
9/01/2023;9965;060608;SIERRA;CAJAMARCA;CUTERVO;SAN ANDRES DE CUTERVO;4353;1090;3263;174,13;2019
9/01/2023;9966;060609;SIERRA;CAJAMARCA;CUTERVO;SAN JUAN DE CUTERVO;1878;486;1392;77,64;2019
9/01/2023;9967;060610;SIERRA;CAJAMARCA;CUTERVO;SAN LUIS DE LUCMA;3067;462;2605;73,81;2019
9/01/2023;9968;060611;SIERRA;CAJAMARCA;CUTERVO;SANTA CRUZ;2713;360;2353;57,51;2019
9/01/2023;9969;060612;SIERRA;CAJAMARCA;CUTERVO;SANTO DOMINGO DE LA CAPILLA;5052;814;4238;130,04;2019
9/01/2023;9970;060613;SIERRA;CAJAMARCA;CUTERVO;SANTO TOMAS;7660;1790;5870;285,96;2019
9/01/2023;9971;060614;SIERRA;CAJAMARCA;CUTERVO;SOCOTA;9279;2682;6597;428,45;2019
9/01/2023;9972;060615;SIERRA;CAJAMARCA;CUTERVO;TORIBIO CASANOVA;1129;342;787;54,64;2019
9/01/2023;9973;060701;SIERRA;CAJAMARCA;HUALGAYOC;BAMBAMARCA;65077;17979;47098;2034,32;2019
9/01/2023;9974;060702;SIERRA;CAJAMARCA;HUALGAYOC;CHUGUR;3003;322;2681;51,44;2019
9/01/2023;9975;060703;SIERRA;CAJAMARCA;HUALGAYOC;HUALGAYOC;16298;3155;13143;504,02;2019
9/01/2023;9976;060801;SIERRA;CAJAMARCA;JAEN;JAEN;104361;88814;15547;17181,07;2019
9/01/2023;9977;060802;SIERRA;CAJAMARCA;JAEN;BELLAVISTA;16313;7698;8615;1461,08;2019
9/01/2023;9978;060803;SELVA;CAJAMARCA;JAEN;CHONTALI;10374;1782;8592;352,11;2019
9/01/2023;9979;060804;SELVA;CAJAMARCA;JAEN;COLASAY;10639;1903;8736;376,02;2019
9/01/2023;9980;060805;SELVA;CAJAMARCA;JAEN;HUABAL;8887;1029;7858;203,32;2019
9/01/2023;9981;060806;SIERRA;CAJAMARCA;JAEN;LAS PIRIAS;4621;794;3827;126,84;2019
9/01/2023;9982;060807;SIERRA;CAJAMARCA;JAEN;POMAHUACA;9211;1771;7440;232,71;2019
9/01/2023;9983;060808;SIERRA;CAJAMARCA;JAEN;PUCARA;6873;4174;2699;868,40;2019
9/01/2023;9984;060809;SIERRA;CAJAMARCA;JAEN;SALLIQUE;7536;919;6617;169,06;2019
9/01/2023;9985;060810;SIERRA;CAJAMARCA;JAEN;SAN FELIPE;4809;492;4317;78,60;2019
9/01/2023;9986;060811;SELVA;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;7959;582;7377;115,00;2019
9/01/2023;9987;060812;SIERRA;CAJAMARCA;JAEN;SANTA ROSA;10498;2704;7794;431,97;2019
9/01/2023;9988;060901;SIERRA;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;39506;13917;25589;2590,65;2019
9/01/2023;9989;060902;SIERRA;CAJAMARCA;SAN IGNACIO;CHIRINOS;15773;2814;12959;657,35;2019
9/01/2023;9990;060903;SELVA;CAJAMARCA;SAN IGNACIO;HUARANGO;18766;4616;14150;943,51;2019
9/01/2023;9991;060904;SELVA;CAJAMARCA;SAN IGNACIO;LA COIPA;21032;2365;18667;467,31;2019
9/01/2023;9992;060905;SELVA;CAJAMARCA;SAN IGNACIO;NAMBALLE;9970;1212;8758;239,48;2019
9/01/2023;9993;060906;SELVA;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;19757;2904;16853;572,38;2019
9/01/2023;9994;060907;SELVA;CAJAMARCA;SAN IGNACIO;TABACONAS;19776;633;19143;125,08;2019
9/01/2023;9995;061001;SIERRA;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;21494;10104;11390;2028,38;2019
9/01/2023;9996;061002;SIERRA;CAJAMARCA;SAN MARCOS;CHANCAY;3088;544;2544;49,64;2019
9/01/2023;9997;061003;SIERRA;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;2975;1759;1216;281,00;2019
9/01/2023;9998;061004;SIERRA;CAJAMARCA;SAN MARCOS;GREGORIO PITA;5284;545;4739;87,06;2019
9/01/2023;9999;061005;SIERRA;CAJAMARCA;SAN MARCOS;ICHOCAN;1987;598;1389;95,53;2019
9/01/2023;10000;061006;SIERRA;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;3670;486;3184;77,64;2019
9/01/2023;10001;061007;SIERRA;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;13135;1195;11940;190,90;2019
9/01/2023;10002;061101;SIERRA;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;14167;4368;9799;749,33;2019
9/01/2023;10003;061102;SIERRA;CAJAMARCA;SAN MIGUEL;BOLIVAR;1336;559;777;89,30;2019
9/01/2023;10004;061103;SIERRA;CAJAMARCA;SAN MIGUEL;CALQUIS;4295;102;4193;16,29;2019
9/01/2023;10005;061104;SIERRA;CAJAMARCA;SAN MIGUEL;CATILLUC;2855;448;2407;71,57;2019
9/01/2023;10006;061105;SIERRA;CAJAMARCA;SAN MIGUEL;EL PRADO;1680;270;1410;43,13;2019
9/01/2023;10007;061106;SIERRA;CAJAMARCA;SAN MIGUEL;LA FLORIDA;2193;589;1604;94,09;2019
9/01/2023;10008;061107;SIERRA;CAJAMARCA;SAN MIGUEL;LLAPA;4633;785;3848;125,40;2019
9/01/2023;10009;061108;COSTA;CAJAMARCA;SAN MIGUEL;NANCHOC;1373;328;1045;59,82;2019
9/01/2023;10010;061109;SIERRA;CAJAMARCA;SAN MIGUEL;NIEPOS;3359;818;2541;130,68;2019
9/01/2023;10011;061110;COSTA;CAJAMARCA;SAN MIGUEL;SAN GREGORIO;2293;385;1908;70,21;2019
9/01/2023;10012;061111;SIERRA;CAJAMARCA;SAN MIGUEL;SAN SILVESTRE DE COCHAN;3781;209;3572;33,39;2019
9/01/2023;10013;061112;SIERRA;CAJAMARCA;SAN MIGUEL;TONGOD;2644;647;1997;103,36;2019
9/01/2023;10014;061113;SIERRA;CAJAMARCA;SAN MIGUEL;UNION AGUA BLANCA;3173;985;2188;157,36;2019
9/01/2023;10015;061201;SIERRA;CAJAMARCA;SAN PABLO;SAN PABLO;13457;3502;9955;626,33;2019
9/01/2023;10016;061202;SIERRA;CAJAMARCA;SAN PABLO;SAN BERNARDINO;4590;207;4383;33,07;2019
9/01/2023;10017;061203;SIERRA;CAJAMARCA;SAN PABLO;SAN LUIS;953;200;753;31,95;2019
9/01/2023;10018;061204;SIERRA;CAJAMARCA;SAN PABLO;TUMBADEN;3677;187;3490;29,87;2019
9/01/2023;10019;061301;SIERRA;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;9799;5299;4500;1083,12;2019
9/01/2023;10020;061302;SIERRA;CAJAMARCA;SANTA CRUZ;ANDABAMBA;1343;243;1100;38,82;2019
9/01/2023;10021;061303;SIERRA;CAJAMARCA;SANTA CRUZ;CATACHE;9852;1555;8297;248,41;2019
9/01/2023;10022;061304;SIERRA;CAJAMARCA;SANTA CRUZ;CHANCAYBAÑOS;3505;354;3151;56,55;2019
9/01/2023;10023;061305;SIERRA;CAJAMARCA;SANTA CRUZ;LA ESPERANZA;2391;208;2183;33,23;2019
9/01/2023;10024;061306;SIERRA;CAJAMARCA;SANTA CRUZ;NINABAMBA;2067;273;1794;43,61;2019
9/01/2023;10025;061307;SIERRA;CAJAMARCA;SANTA CRUZ;PULAN;3962;486;3476;77,64;2019
9/01/2023;10026;061308;SIERRA;CAJAMARCA;SANTA CRUZ;SAUCEPAMPA;1442;175;1267;27,96;2019
9/01/2023;10027;061309;SIERRA;CAJAMARCA;SANTA CRUZ;SEXI;443;220;223;35,15;2019
9/01/2023;10028;061310;SIERRA;CAJAMARCA;SANTA CRUZ;UTICYACU;1284;143;1141;22,84;2019
9/01/2023;10029;061311;SIERRA;CAJAMARCA;SANTA CRUZ;YAUYUCAN;2911;805;2106;128,60;2019
9/01/2023;10030;070101;COSTA;CALLAO;CALLAO;CALLAO;503234;503234;0;97350,62;2019
9/01/2023;10031;070102;COSTA;CALLAO;CALLAO;BELLAVISTA;80139;80139;0;18135,46;2019
9/01/2023;10032;070103;COSTA;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;45963;45963;0;11240,25;2019
9/01/2023;10033;070104;COSTA;CALLAO;CALLAO;LA PERLA;64142;64142;0;14047,10;2019
9/01/2023;10034;070105;COSTA;CALLAO;CALLAO;LA PUNTA;3963;3963;0;954,69;2019
9/01/2023;10035;070106;COSTA;CALLAO;CALLAO;VENTANILLA  ;357035;357035;0;71674,78;2019
9/01/2023;10036;070107;COSTA;CALLAO;CALLAO;MI PERU  ;51036;51036;0;8568,94;2019
9/01/2023;10037;080101;SIERRA;CUSCO;CUSCO;CUSCO;117821;115567;2254;18981,88;2019
9/01/2023;10038;080102;SIERRA;CUSCO;CUSCO;CCORCA;2408;754;1654;120,45;2019
9/01/2023;10039;080103;SIERRA;CUSCO;CUSCO;POROY;11418;7224;4194;1239,28;2019
9/01/2023;10040;080104;SIERRA;CUSCO;CUSCO;SAN JERONIMO;66405;64801;1604;11353,14;2019
9/01/2023;10041;080105;SIERRA;CUSCO;CUSCO;SAN SEBASTIAN;128607;127043;1564;26431,30;2019
9/01/2023;10042;080106;SIERRA;CUSCO;CUSCO;SANTIAGO;102400;100659;1741;19839,89;2019
9/01/2023;10043;080107;SIERRA;CUSCO;CUSCO;SAYLLA;7702;5126;2576;748,40;2019
9/01/2023;10044;080108;SIERRA;CUSCO;CUSCO;WANCHAQ;61408;61408;0;8741,43;2019
9/01/2023;10045;080201;SIERRA;CUSCO;ACOMAYO;ACOMAYO;4678;2897;1781;412,39;2019
9/01/2023;10046;080202;SIERRA;CUSCO;ACOMAYO;ACOPIA;3010;2019;991;322,54;2019
9/01/2023;10047;080203;SIERRA;CUSCO;ACOMAYO;ACOS;2367;1399;968;188,93;2019
9/01/2023;10048;080204;SIERRA;CUSCO;ACOMAYO;MOSOC LLACTA;1118;619;499;98,89;2019
9/01/2023;10049;080205;SIERRA;CUSCO;ACOMAYO;POMACANCHI;7661;5056;2605;807,70;2019
9/01/2023;10050;080206;SIERRA;CUSCO;ACOMAYO;RONDOCAN;1982;1223;759;195,38;2019
9/01/2023;10051;080207;SIERRA;CUSCO;ACOMAYO;SANGARARA;3435;2632;803;420,47;2019
9/01/2023;10052;080301;SIERRA;CUSCO;ANTA;ANTA;24667;12215;12452;2675,09;2019
9/01/2023;10053;080302;SIERRA;CUSCO;ANTA;ANCAHUASI;7711;3471;4240;554,50;2019
9/01/2023;10054;080303;SIERRA;CUSCO;ANTA;CACHIMAYO;2681;1829;852;292,19;2019
9/01/2023;10055;080304;SIERRA;CUSCO;ANTA;CHINCHAYPUJIO;4370;1074;3296;171,57;2019
9/01/2023;10056;080305;SIERRA;CUSCO;ANTA;HUAROCONDO;4722;2340;2382;373,82;2019
9/01/2023;10057;080306;SIERRA;CUSCO;ANTA;LIMATAMBO;7868;1892;5976;302,25;2019
9/01/2023;10058;080307;SIERRA;CUSCO;ANTA;MOLLEPATA;3450;1704;1746;272,22;2019
9/01/2023;10059;080308;SIERRA;CUSCO;ANTA;PUCYURA;3199;1912;1287;305,44;2019
9/01/2023;10060;080309;SIERRA;CUSCO;ANTA;ZURITE;3760;2096;1664;321,59;2019
9/01/2023;10061;080401;SIERRA;CUSCO;CALCA;CALCA;23082;14530;8552;3235,10;2019
9/01/2023;10062;080402;SIERRA;CUSCO;CALCA;COYA;3652;2993;659;557,15;2019
9/01/2023;10063;080403;SIERRA;CUSCO;CALCA;LAMAY;5920;3059;2861;401,95;2019
9/01/2023;10064;080404;SIERRA;CUSCO;CALCA;LARES;6472;2391;4081;541,08;2019
9/01/2023;10065;080405;SIERRA;CUSCO;CALCA;PISAC;11425;5018;6407;879,15;2019
9/01/2023;10066;080406;SIERRA;CUSCO;CALCA;SAN SALVADOR;6097;1499;4598;239,47;2019
9/01/2023;10067;080407;SIERRA;CUSCO;CALCA;TARAY;4832;2165;2667;345,86;2019
9/01/2023;10068;080408;SELVA;CUSCO;CALCA;YANATILE;9591;2544;7047;547,85;2019
9/01/2023;10069;080501;SIERRA;CUSCO;CANAS;YANAOCA;9302;3965;5337;665,72;2019
9/01/2023;10070;080502;SIERRA;CUSCO;CANAS;CHECCA;5523;445;5078;68,28;2019
9/01/2023;10071;080503;SIERRA;CUSCO;CANAS;KUNTURKANKI;5204;1555;3649;248,41;2019
9/01/2023;10072;080504;SIERRA;CUSCO;CANAS;LANGUI;2142;347;1795;55,43;2019
9/01/2023;10073;080505;SIERRA;CUSCO;CANAS;LAYO;5600;692;4908;131,34;2019
9/01/2023;10074;080506;SIERRA;CUSCO;CANAS;PAMPAMARCA;1903;1219;684;194,74;2019
9/01/2023;10075;080507;SIERRA;CUSCO;CANAS;QUEHUE;2704;352;2352;56,23;2019
9/01/2023;10076;080508;SIERRA;CUSCO;CANAS;TUPAC AMARU;2646;453;2193;72,37;2019
9/01/2023;10077;080601;SIERRA;CUSCO;CANCHIS;SICUANI;63931;51537;12394;9029,28;2019
9/01/2023;10078;080602;SIERRA;CUSCO;CANCHIS;CHECACUPE;5191;2413;2778;280,08;2019
9/01/2023;10079;080603;SIERRA;CUSCO;CANCHIS;COMBAPATA;5038;2183;2855;1179,26;2019
9/01/2023;10080;080604;SIERRA;CUSCO;CANCHIS;MARANGANI;10453;3311;7142;435,07;2019
9/01/2023;10081;080605;SIERRA;CUSCO;CANCHIS;PITUMARCA;8257;4484;3773;1162,03;2019
9/01/2023;10082;080606;SIERRA;CUSCO;CANCHIS;SAN PABLO;4515;1752;2763;166,26;2019
9/01/2023;10083;080607;SIERRA;CUSCO;CANCHIS;SAN PEDRO;2821;1610;1211;352,59;2019
9/01/2023;10084;080608;SIERRA;CUSCO;CANCHIS;TINTA;5479;2827;2652;392,10;2019
9/01/2023;10085;080701;SIERRA;CUSCO;CHUMBIVILCAS;SANTO TOMAS;22958;12020;10938;4080,19;2019
9/01/2023;10086;080702;SIERRA;CUSCO;CHUMBIVILCAS;CAPACMARCA;4158;778;3380;124,29;2019
9/01/2023;10087;080703;SIERRA;CUSCO;CHUMBIVILCAS;CHAMACA;6596;1604;4992;338,40;2019
9/01/2023;10088;080704;SIERRA;CUSCO;CHUMBIVILCAS;COLQUEMARCA;7228;1414;5814;225,89;2019
9/01/2023;10089;080705;SIERRA;CUSCO;CHUMBIVILCAS;LIVITACA;12704;2727;9977;435,64;2019
9/01/2023;10090;080706;SIERRA;CUSCO;CHUMBIVILCAS;LLUSCO;4462;904;3558;144,42;2019
9/01/2023;10091;080707;SIERRA;CUSCO;CHUMBIVILCAS;QUIÑOTA;4036;890;3146;142,18;2019
9/01/2023;10092;080708;SIERRA;CUSCO;CHUMBIVILCAS;VELILLE;8423;2988;5435;487,51;2019
9/01/2023;10093;080801;SIERRA;CUSCO;ESPINAR;ESPINAR;38252;32882;5370;5880,95;2019
9/01/2023;10094;080802;SIERRA;CUSCO;ESPINAR;CONDOROMA;896;472;424;75,40;2019
9/01/2023;10095;080803;SIERRA;CUSCO;ESPINAR;COPORAQUE;10236;945;9291;110,38;2019
9/01/2023;10096;080804;SIERRA;CUSCO;ESPINAR;OCORURO;1035;145;890;23,16;2019
9/01/2023;10097;080805;SIERRA;CUSCO;ESPINAR;PALLPATA;5130;2430;2700;337,04;2019
9/01/2023;10098;080806;SIERRA;CUSCO;ESPINAR;PICHIGUA;2896;468;2428;71,80;2019
9/01/2023;10099;080807;SIERRA;CUSCO;ESPINAR;SUYCKUTAMBO;1640;336;1304;53,68;2019
9/01/2023;10100;080808;SIERRA;CUSCO;ESPINAR;ALTO PICHIGUA;2023;330;1693;52,72;2019
9/01/2023;10101;080901;SELVA;CUSCO;LA CONVENCION;SANTA ANA;30330;25585;4745;5322,96;2019
9/01/2023;10102;080902;SELVA;CUSCO;LA CONVENCION;ECHARATE;26006;3927;22079;1017,68;2019
9/01/2023;10103;080903;SELVA;CUSCO;LA CONVENCION;HUAYOPATA;5525;2778;2747;548,92;2019
9/01/2023;10104;080904;SELVA;CUSCO;LA CONVENCION;MARANURA;5336;1581;3755;312,40;2019
9/01/2023;10105;080905;SELVA;CUSCO;LA CONVENCION;OCOBAMBA;6025;317;5708;62,64;2019
9/01/2023;10106;080906;SELVA;CUSCO;LA CONVENCION;QUELLOUNO;15187;2286;12901;542,35;2019
9/01/2023;10107;080907;SELVA;CUSCO;LA CONVENCION;KIMBIRI;18702;11312;7390;2105,73;2019
9/01/2023;10108;080908;SELVA;CUSCO;LA CONVENCION;SANTA TERESA;6969;1881;5088;151,04;2019
9/01/2023;10109;080909;SELVA;CUSCO;LA CONVENCION;VILCABAMBA    ;10359;416;9943;39,48;2019
9/01/2023;10110;080910;SELVA;CUSCO;LA CONVENCION;PICHARI;26160;18864;7296;4544,34;2019
9/01/2023;10111;080911;SELVA;CUSCO;LA CONVENCION;INKAWASI  ;4979;781;4198;156,50;2019
9/01/2023;10112;080912;SELVA;CUSCO;LA CONVENCION;VILLA VIRGEN  ;2365;1343;1022;265,37;2019
9/01/2023;10113;080913;SELVA;CUSCO;LA CONVENCION;VILLA KINTIARINA  ;2350;622;1728;93,08;2019
9/01/2023;10114;080914;SELVA;CUSCO;LA CONVENCION;MEGANTONI   ;7553;490;7063;71,54;2019
9/01/2023;10115;081001;SIERRA;CUSCO;PARURO;PARURO;3479;1903;1576;423,70;2019
9/01/2023;10116;081002;SIERRA;CUSCO;PARURO;ACCHA;3179;1498;1681;239,31;2019
9/01/2023;10117;081003;SIERRA;CUSCO;PARURO;CCAPI;3175;798;2377;270,30;2019
9/01/2023;10118;081004;SIERRA;CUSCO;PARURO;COLCHA;974;941;33;150,33;2019
9/01/2023;10119;081005;SIERRA;CUSCO;PARURO;HUANOQUITE;5116;1912;3204;305,44;2019
9/01/2023;10120;081006;SIERRA;CUSCO;PARURO;OMACHA;5891;1965;3926;408,82;2019
9/01/2023;10121;081007;SIERRA;CUSCO;PARURO;PACCARITAMBO;2118;776;1342;123,97;2019
9/01/2023;10122;081008;SIERRA;CUSCO;PARURO;PILLPINTO;1054;983;71;125,58;2019
9/01/2023;10123;081009;SIERRA;CUSCO;PARURO;YAURISQUE;1978;534;1444;85,31;2019
9/01/2023;10124;081101;SIERRA;CUSCO;PAUCARTAMBO;PAUCARTAMBO;13323;4262;9061;1057,83;2019
9/01/2023;10125;081102;SIERRA;CUSCO;PAUCARTAMBO;CAICAY;3005;639;2366;102,08;2019
